T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
14599,-69,16,-877,-1050,210,350,389,356,-1431
14601,-69,16,-877,-1050,210,350,389,356,-1431
14603,-69,16,-877,-1050,210,350,389,356,-1431
14605,-69,16,-877,-1050,210,350,389,356,-1431
14607,62,-370,-1021,-1050,210,350,-691,282,-387
14609,62,-370,-1021,-1400,1890,280,-691,282,-387
14611,62,-370,-1021,-1400,1890,280,-691,282,-387
14613,62,-370,-1021,-1400,1890,280,-691,282,-387
14615,62,-370,-1021,-1400,1890,280,-691,282,-387
14617,74,261,-1033,-1400,1890,280,-1081,-393,-454
14619,74,261,-1033,-2240,490,420,-1081,-393,-454
14621,74,261,-1033,-2240,490,420,-1081,-393,-454
14623,74,261,-1033,-2240,490,420,-1081,-393,-454
14625,74,261,-1033,-2240,490,420,-1081,-393,-454
14627,-3,35,-1036,-2240,490,420,-284,-625,-1528
14629,-3,35,-1036,-770,980,350,-284,-625,-1528
14631,-3,35,-1036,-770,980,350,-284,-625,-1528
14633,-3,35,-1036,-770,980,350,-284,-625,-1528
14635,-3,35,-1036,-770,980,350,-284,-625,-1528
14637,-241,-214,-958,-770,980,350,291,286,-1551
14639,-241,-214,-958,-2030,1680,280,291,286,-1551
14641,-241,-214,-958,-2030,1680,280,291,286,-1551
14643,-241,-214,-958,-2030,1680,280,291,286,-1551
14645,-241,-214,-958,-2030,1680,280,291,286,-1551
14647,-89,-128,-943,-2030,1680,280,-253,519,-640
14649,-89,-128,-943,-1610,140,350,-253,519,-640
14651,-89,-128,-943,-1610,140,350,-253,519,-640
14653,-89,-128,-943,-1610,140,350,-253,519,-640
14655,-89,-128,-943,-1610,140,350,-253,519,-640
14657,-89,-128,-943,-1610,140,350,-1178,-382,-317
14659,101,351,-1153,-980,1680,280,-1178,-382,-317
14661,101,351,-1153,-980,1680,280,-1178,-382,-317
14663,101,351,-1153,-980,1680,280,-1178,-382,-317
14665,101,351,-1153,-980,1680,280,-1178,-382,-317
14667,101,351,-1153,-980,1680,280,-582,-599,-1220
14669,35,23,-806,-2450,910,280,-582,-599,-1220
14671,35,23,-806,-2450,910,280,-582,-599,-1220
14673,35,23,-806,-2450,910,280,-582,-599,-1220
14675,35,23,-806,-2450,910,280,-582,-599,-1220
14677,35,23,-806,-2450,910,280,363,85,-1796
14679,-136,-280,-767,-910,560,420,363,85,-1796
14681,-136,-280,-767,-910,560,420,363,85,-1796
14683,-136,-280,-767,-910,560,420,363,85,-1796
14685,-136,-280,-767,-910,560,420,363,85,-1796
