T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
38550,-7,4,-1036,-1470,1190,210,-1033,-13,-247
38552,-7,4,-1036,-1470,1190,210,-1033,-13,-247
38554,-7,4,-1036,-1470,1190,210,-1033,-13,-247
38556,-22,-15,-1025,-1470,1190,210,-481,-99,-1137
38558,-22,-15,-1025,-1470,1190,210,-481,-99,-1137
38560,-22,-15,-1025,-1820,770,210,-481,-99,-1137
38562,-22,-15,-1025,-1820,770,210,-481,-99,-1137
38564,-22,-15,-1025,-1820,770,210,-481,-99,-1137
38566,-100,16,-896,-1820,770,210,387,287,-1656
38568,-97,20,-896,-1820,770,210,387,287,-1656
38570,-97,20,-896,-1400,1120,210,387,287,-1656
38572,-97,20,-896,-1400,1120,210,387,287,-1656
38574,-97,20,-896,-1400,1120,210,387,287,-1656
38576,-97,20,-896,-1400,1120,210,318,559,-956
38578,-38,8,-1036,-1400,1120,210,318,559,-956
38580,-38,8,-1036,-1890,840,210,318,559,-956
38582,-38,8,-1036,-1890,840,210,318,559,-956
38584,-38,8,-1036,-1890,840,210,318,559,-956
38586,-38,8,-1036,-1890,840,210,-575,444,-108
38588,-34,-11,-896,-1890,840,210,-575,444,-108
38590,-34,-11,-896,-1470,910,210,-575,444,-108
38592,-34,-11,-896,-1470,910,210,-575,444,-108
38594,-34,-11,-896,-1470,910,210,-575,444,-108
38596,-34,-11,-896,-1470,910,210,-1032,29,-108
38598,-85,-26,-1021,-1470,910,210,-1032,29,-108
38600,-85,-26,-1021,-1680,1120,210,-1032,29,-108
38602,-85,-26,-1021,-1680,1120,210,-1032,29,-108
38604,-85,-26,-1021,-1680,1120,210,-1040,56,-997
38606,-85,-26,-1021,-1680,1120,210,-654,-108,-987
38608,94,16,-978,-1680,1120,210,-654,-108,-987
38610,94,16,-978,-1750,700,210,-654,-108,-987
38612,94,16,-978,-1750,700,210,-654,-108,-987
38614,94,16,-978,-1750,700,210,-650,193,-1674
38616,94,16,-978,-1750,700,210,328,230,-1664
38618,-50,0,-935,-1750,700,210,328,230,-1664
