T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
136149,-186,-42,-1052,-1540,700,210,-291,569,-419
136189,-132,-42,-1231,-1540,770,140,459,306,-1220
136229,-26,-15,-939,-1540,980,280,67,-351,-1468
136269,39,-22,-1107,-1610,630,210,-963,-322,-735
136309,-128,-15,-1075,-1540,980,210,-722,247,-237
136349,-182,51,-810,-1610,770,140,340,468,-888
136389,-7,23,-1001,-1610,700,140,274,-60,-1507
136429,-97,-93,-1181,-1540,700,140,-700,-460,-1090
136469,-77,-69,-1060,-1680,910,140,-943,-14,-242
136509,-104,35,-783,-1540,910,140,-38,562,-582
136549,-89,-42,-1142,-1680,700,140,476,147,-1430
136589,-100,-61,-1228,-1610,980,210,-329,-465,-1290
136629,-151,35,-795,-1540,700,280,-1036,-227,-477
136669,-15,47,-943,-1750,840,210,-404,509,-379
136709,-73,-89,-1181,-1610,980,140,460,326,-1209
136749,-54,-65,-958,-1610,560,210,54,-366,-1445
136789,-77,27,-693,-1680,980,210,-955,-308,-712
136829,-132,-30,-1040,-1610,840,140,-711,273,-254
136869,-128,-38,-1212,-1680,770,140,372,453,-943
136909,-186,98,-783,-1610,1050,140,235,-103,-1508
136949,31,23,-1017,-1470,700,140,-781,-436,-1027
136989,-112,62,-845,-1680,840,140,-873,42,-232
137029,-34,-19,-1126,-1470,1050,140,89,526,-668
137069,27,-100,-1083,-1610,630,140,445,70,-1496
137109,-42,23,-783,-1610,1050,140,-468,-469,-1230
137149,-132,-19,-900,-1540,700,140,-1036,-154,-376
137189,-77,-19,-1216,-1680,770,140,-231,569,-460
137229,-19,8,-994,-1610,1050,140,461,270,-1276
137269,-151,90,-826,-1540,700,140,-71,-441,-1403
137309,-93,-65,-1270,-1750,840,140,-988,-275,-628
137349,-77,-69,-1079,-1540,1050,140,-607,394,-306
137389,-69,43,-748,-1540,630,210,440,394,-1067
137429,-233,-11,-877,-1680,1050,210,175,-186,-1477
137469,-81,-89,-1243,-1540,770,210,-871,-395,-923
137509,-93,27,-970,-1750,700,210,-812,107,-212
137549,-77,78,-853,-1610,980,140,163,516,-723
137589,-89,0,-1150,-1540,560,140,421,36,-1518
137629,-50,-61,-1033,-1680,910,70,-516,-471,-1181
137669,-15,16,-877,-1540,910,70,-1037,-134,-350
137709,-15,-100,-1208,-1610,700,70,-190,579,-470
137749,-128,-19,-994,-1680,1050,210,475,264,-1285
137789,-42,-3,-756,-1540,630,210,-69,-443,-1417
137829,-202,-26,-1048,-1680,770,210,-985,-280,-627
137869,-65,-65,-1298,-1610,1050,280,-658,349,-267
137909,-112,66,-880,-1610,630,140,420,426,-1011
